datetime,hour,day_of_week,month,is_weekend,is_holiday_mlk,temperature_2m,relative_humidity_2m,weathercode,windspeed_10m,total_traffic,total_car,total_motorcycle,predicted_jam_label,predicted_peak_category,is_jam,peak_category_daily
2024-06-09 19:00:00,19,Sunday,June,True,False,28.8,77,3,8.0,1017,904,103,No Jam,Shoulder,False,Shoulder
2024-06-09 20:00:00,20,Sunday,June,True,False,28.3,79,3,7.3,900,820,71,No Jam,Shoulder,False,Shoulder
2024-06-09 21:00:00,21,Sunday,June,True,False,27.3,81,3,3.3,670,598,64,No Jam,Shoulder,False,Off-Peak
2024-06-09 22:00:00,22,Sunday,June,True,False,27.4,83,2,3.3,462,336,108,No Jam,Shoulder,False,Off-Peak
2024-06-09 23:00:00,23,Sunday,June,True,False,26.9,88,3,4.7,403,353,39,No Jam,Off-Peak,False,Off-Peak
2024-06-10 00:00:00,0,Monday,June,False,False,27.7,80,3,2.4,442,398,36,No Jam,Off-Peak,False,Off-Peak
2024-06-10 01:00:00,1,Monday,June,False,False,27.0,85,3,4.0,635,588,43,No Jam,Off-Peak,False,Off-Peak
2024-06-10 02:00:00,2,Monday,June,False,False,26.8,86,3,4.8,567,508,54,No Jam,Off-Peak,False,Off-Peak
2024-06-10 03:00:00,3,Monday,June,False,False,26.8,86,3,4.6,778,706,68,No Jam,Shoulder,False,Shoulder
2024-06-10 04:00:00,4,Monday,June,False,False,26.3,90,3,5.8,1043,967,72,No Jam,Shoulder,False,Shoulder
2024-06-10 05:00:00,5,Monday,June,False,False,26.8,85,3,1.0,1179,1083,89,No Jam,Shoulder,False,Shoulder
2024-06-10 06:00:00,6,Monday,June,False,False,26.4,87,3,1.8,1576,1443,125,Jam Likely,Shoulder,True,Shoulder
2024-06-10 07:00:00,7,Monday,June,False,False,26.2,88,3,0.4,2461,2257,196,Jam Likely,Peak,True,Peak
2024-06-10 08:00:00,8,Monday,June,False,False,26.4,90,3,2.7,1896,1753,137,Jam Likely,Peak,True,Peak
2024-06-10 09:00:00,9,Monday,June,False,False,28.5,83,2,2.3,1721,1591,124,Jam Likely,Peak,True,Peak
2024-06-10 10:00:00,10,Monday,June,False,False,29.6,73,51,7.3,1101,1004,91,No Jam,Shoulder,False,Shoulder
2024-06-10 11:00:00,11,Monday,June,False,False,30.1,71,51,8.9,808,705,97,No Jam,Shoulder,False,Shoulder
2024-06-10 12:00:00,12,Monday,June,False,False,30.3,71,51,8.7,788,705,73,No Jam,Shoulder,False,Shoulder
2024-06-10 13:00:00,13,Monday,June,False,False,30.6,70,51,8.4,833,760,67,No Jam,Shoulder,False,Shoulder
2024-06-10 14:00:00,14,Monday,June,False,False,30.6,70,3,8.4,816,750,58,No Jam,Shoulder,False,Shoulder
2024-06-10 15:00:00,15,Monday,June,False,False,31.0,68,2,8.1,1183,1077,97,No Jam,Shoulder,False,Shoulder
2024-06-10 16:00:00,16,Monday,June,False,False,30.8,69,3,8.6,1829,1672,148,Jam Likely,Peak,True,Peak
2024-06-10 17:00:00,17,Monday,June,False,False,30.4,68,2,8.8,1736,1586,142,Jam Likely,Peak,True,Peak
2024-06-10 18:00:00,18,Monday,June,False,False,30.0,69,2,6.3,1614,1485,123,Jam Likely,Peak,True,Peak
2024-06-10 19:00:00,19,Monday,June,False,False,28.8,76,2,4.3,974,891,75,No Jam,Shoulder,False,Shoulder
2024-06-10 20:00:00,20,Monday,June,False,False,28.2,78,2,6.0,815,746,60,No Jam,Shoulder,False,Shoulder
2024-06-10 21:00:00,21,Monday,June,False,False,27.8,80,3,5.5,500,447,45,No Jam,Off-Peak,False,Off-Peak
2024-06-10 22:00:00,22,Monday,June,False,False,27.5,82,2,6.9,566,511,42,No Jam,Off-Peak,False,Off-Peak
2024-06-10 23:00:00,23,Monday,June,False,False,27.2,82,3,7.2,475,424,33,No Jam,Off-Peak,False,Off-Peak
2024-06-11 00:00:00,0,Tuesday,June,False,False,26.7,84,1,6.1,1005,971,28,No Jam,Shoulder,False,Shoulder
2024-06-11 01:00:00,1,Tuesday,June,False,False,26.4,85,1,7.2,834,777,50,No Jam,Shoulder,False,Shoulder
2024-06-11 02:00:00,2,Tuesday,June,False,False,26.0,88,2,7.6,468,419,46,No Jam,Off-Peak,False,Off-Peak
2024-06-11 03:00:00,3,Tuesday,June,False,False,25.9,91,3,8.3,982,899,77,No Jam,Shoulder,False,Shoulder
2024-06-11 04:00:00,4,Tuesday,June,False,False,25.6,92,2,5.1,991,897,90,No Jam,Off-Peak,False,Shoulder
2024-06-11 05:00:00,5,Tuesday,June,False,False,25.3,93,2,4.5,901,785,112,No Jam,Shoulder,False,Shoulder
2024-06-11 06:00:00,6,Tuesday,June,False,False,25.0,93,3,6.0,1295,1161,130,No Jam,Shoulder,False,Shoulder
2024-06-11 07:00:00,7,Tuesday,June,False,False,25.1,92,3,7.7,1413,1268,135,Jam Likely,Peak,True,Peak
2024-06-11 08:00:00,8,Tuesday,June,False,False,26.0,90,1,4.9,1166,1038,120,No Jam,Shoulder,False,Shoulder
2024-06-11 09:00:00,9,Tuesday,June,False,False,28.1,82,1,4.8,757,659,93,No Jam,Shoulder,False,Shoulder
2024-06-11 10:00:00,10,Tuesday,June,False,False,29.3,75,51,6.7,743,662,76,No Jam,Off-Peak,False,Off-Peak
2024-06-11 11:00:00,11,Tuesday,June,False,False,29.9,74,53,8.5,798,690,100,No Jam,Shoulder,False,Shoulder
2024-06-11 12:00:00,12,Tuesday,June,False,False,29.2,77,63,10.0,1109,984,118,No Jam,Shoulder,False,Shoulder
2024-06-11 13:00:00,13,Tuesday,June,False,False,29.3,81,61,5.4,718,627,85,No Jam,Shoulder,False,Off-Peak
2024-06-11 14:00:00,14,Tuesday,June,False,False,30.2,77,51,5.8,1403,1313,84,Jam Likely,Peak,True,Peak
2024-06-11 15:00:00,15,Tuesday,June,False,False,30.5,74,51,7.2,1122,994,120,No Jam,Shoulder,False,Shoulder
2024-06-11 16:00:00,16,Tuesday,June,False,False,30.2,75,51,6.6,1755,1593,155,Jam Likely,Peak,True,Peak
2024-06-11 17:00:00,17,Tuesday,June,False,False,30.3,71,1,4.4,1891,1720,162,Jam Likely,Peak,True,Peak
2024-06-11 18:00:00,18,Tuesday,June,False,False,30.2,70,3,4.7,1263,1144,112,No Jam,Shoulder,False,Shoulder
2024-06-11 19:00:00,19,Tuesday,June,False,False,29.0,77,3,5.8,1319,1219,88,No Jam,Peak,False,Peak
2024-06-11 20:00:00,20,Tuesday,June,False,False,28.3,81,3,6.6,1301,1233,60,No Jam,Peak,False,Peak
2024-06-11 21:00:00,21,Tuesday,June,False,False,28.1,86,3,4.6,749,693,46,No Jam,Off-Peak,False,Off-Peak
2024-06-11 22:00:00,22,Tuesday,June,False,False,27.5,89,3,5.5,639,582,49,No Jam,Off-Peak,False,Off-Peak
2024-06-11 23:00:00,23,Tuesday,June,False,False,27.8,86,2,6.2,739,693,35,No Jam,Off-Peak,False,Off-Peak
2024-06-12 00:00:00,0,Wednesday,June,False,False,27.5,88,0,7.8,336,303,27,No Jam,Off-Peak,False,Off-Peak
2024-06-12 01:00:00,1,Wednesday,June,False,False,27.2,90,1,7.9,535,484,47,No Jam,Off-Peak,False,Off-Peak
2024-06-12 02:00:00,2,Wednesday,June,False,False,26.9,92,3,9.0,705,641,58,No Jam,Off-Peak,False,Off-Peak
2024-06-12 03:00:00,3,Wednesday,June,False,False,26.7,92,3,6.5,747,674,66,No Jam,Shoulder,False,Shoulder
2024-06-12 04:00:00,4,Wednesday,June,False,False,25.9,94,3,3.7,982,896,82,No Jam,Shoulder,False,Shoulder
2024-06-12 05:00:00,5,Wednesday,June,False,False,25.8,96,3,2.1,1366,1257,102,No Jam,Shoulder,False,Shoulder
2024-06-12 06:00:00,6,Wednesday,June,False,False,25.5,96,3,2.6,1882,1713,164,Jam Likely,Peak,True,Peak
2024-06-12 07:00:00,7,Wednesday,June,False,False,25.2,97,3,1.6,1537,1380,150,Jam Likely,Peak,True,Peak
2024-06-12 08:00:00,8,Wednesday,June,False,False,26.2,95,3,4.3,1751,1600,142,Jam Likely,Peak,True,Peak
2024-06-12 09:00:00,9,Wednesday,June,False,False,28.2,83,3,6.3,1218,1117,95,No Jam,Shoulder,False,Shoulder
2024-06-12 10:00:00,10,Wednesday,June,False,False,29.6,76,1,6.8,1403,1305,91,No Jam,Shoulder,True,Shoulder
2024-06-12 11:00:00,11,Wednesday,June,False,False,30.7,70,51,7.4,1197,1086,107,No Jam,Shoulder,False,Shoulder
2024-06-12 12:00:00,12,Wednesday,June,False,False,31.3,66,1,8.2,1165,1054,105,No Jam,Shoulder,False,Shoulder
2024-06-12 13:00:00,13,Wednesday,June,False,False,30.9,69,51,10.8,1468,1331,132,Jam Likely,Shoulder,True,Peak
2024-06-12 14:00:00,14,Wednesday,June,False,False,29.8,77,61,9.1,1294,1154,131,No Jam,Shoulder,False,Shoulder
2024-06-12 15:00:00,15,Wednesday,June,False,False,30.2,75,51,9.2,1113,1002,101,No Jam,Shoulder,False,Shoulder
2024-06-12 16:00:00,16,Wednesday,June,False,False,30.0,75,51,7.7,1212,1063,137,No Jam,Shoulder,False,Shoulder
2024-06-12 17:00:00,17,Wednesday,June,False,False,29.5,75,3,3.7,1803,1639,159,Jam Likely,Peak,True,Peak
2024-06-12 18:00:00,18,Wednesday,June,False,False,29.4,73,55,4.7,1395,1244,141,Jam Likely,Shoulder,True,Shoulder
2024-06-12 19:00:00,19,Wednesday,June,False,False,28.5,81,51,1.5,1477,1367,100,Jam Likely,Peak,True,Peak
2024-06-12 20:00:00,20,Wednesday,June,False,False,27.4,91,3,3.0,1211,1100,102,No Jam,Shoulder,False,Shoulder
2024-06-12 21:00:00,21,Wednesday,June,False,False,28.0,84,3,2.4,712,631,73,No Jam,Off-Peak,False,Off-Peak
2024-06-12 22:00:00,22,Wednesday,June,False,False,27.7,84,3,4.7,581,517,54,No Jam,Off-Peak,False,Off-Peak
2024-06-12 23:00:00,23,Wednesday,June,False,False,26.7,89,2,4.7,386,339,36,No Jam,Off-Peak,False,Off-Peak
2024-06-13 00:00:00,0,Thursday,June,False,False,26.4,89,2,4.5,404,364,28,No Jam,Off-Peak,False,Off-Peak
2024-06-13 01:00:00,1,Thursday,June,False,False,26.2,89,3,7.3,655,596,51,No Jam,Off-Peak,False,Off-Peak
2024-06-13 02:00:00,2,Thursday,June,False,False,25.9,90,2,5.5,760,694,57,No Jam,Off-Peak,False,Off-Peak
2024-06-13 03:00:00,3,Thursday,June,False,False,25.2,94,3,4.6,894,817,68,No Jam,Off-Peak,False,Shoulder
2024-06-13 04:00:00,4,Thursday,June,False,False,24.9,96,3,4.1,1070,991,68,No Jam,Shoulder,False,Shoulder
2024-06-13 05:00:00,5,Thursday,June,False,False,25.1,93,3,6.3,1541,1431,103,Jam Likely,Peak,True,Peak
2024-06-13 06:00:00,6,Thursday,June,False,False,24.7,95,3,3.8,1781,1639,129,Jam Likely,Peak,True,Peak
2024-06-13 07:00:00,7,Thursday,June,False,False,24.9,93,51,5.2,1806,1681,115,Jam Likely,Peak,True,Peak
2024-06-13 08:00:00,8,Thursday,June,False,False,25.6,93,3,6.5,1447,1330,110,Jam Likely,Shoulder,True,Shoulder
2024-06-13 09:00:00,9,Thursday,June,False,False,27.5,83,3,6.5,893,794,89,No Jam,Shoulder,False,Shoulder
2024-06-13 10:00:00,10,Thursday,June,False,False,29.1,77,3,3.5,1011,945,61,No Jam,Shoulder,False,Shoulder
2024-06-13 11:00:00,11,Thursday,June,False,False,30.3,70,2,1.4,973,888,76,No Jam,Shoulder,False,Shoulder
2024-06-13 12:00:00,12,Thursday,June,False,False,31.2,65,3,2.9,1424,1343,72,Jam Likely,Shoulder,True,Shoulder
2024-06-13 13:00:00,13,Thursday,June,False,False,31.7,63,3,5.6,917,829,77,No Jam,Shoulder,False,Shoulder
2024-06-13 14:00:00,14,Thursday,June,False,False,31.6,64,51,8.4,1065,977,78,No Jam,Shoulder,False,Shoulder
2024-06-13 15:00:00,15,Thursday,June,False,False,31.4,68,51,9.9,1180,1082,84,No Jam,Shoulder,False,Shoulder
2024-06-13 16:00:00,16,Thursday,June,False,False,30.9,71,51,8.6,1263,1133,119,Jam Likely,Shoulder,False,Shoulder
2024-06-13 17:00:00,17,Thursday,June,False,False,30.5,72,3,7.4,1938,1778,149,Jam Likely,Peak,True,Peak
2024-06-13 18:00:00,18,Thursday,June,False,False,30.0,74,2,7.2,1630,1488,129,Jam Likely,Peak,True,Peak
2024-06-13 19:00:00,19,Thursday,June,False,False,29.2,77,0,7.4,1612,1508,91,Jam Likely,Peak,True,Peak
2024-06-13 20:00:00,20,Thursday,June,False,False,28.8,77,1,10.7,986,893,78,No Jam,Shoulder,False,Shoulder
2024-06-13 21:00:00,21,Thursday,June,False,False,28.1,80,3,7.7,772,705,57,No Jam,Off-Peak,False,Off-Peak
2024-06-13 22:00:00,22,Thursday,June,False,False,27.8,81,3,5.8,632,574,43,No Jam,Off-Peak,False,Off-Peak
2024-06-13 23:00:00,23,Thursday,June,False,False,27.4,84,3,3.9,408,366,29,No Jam,Off-Peak,False,Off-Peak
2024-06-14 00:00:00,0,Friday,June,False,False,27.0,88,3,3.6,394,349,38,No Jam,Off-Peak,False,Off-Peak
2024-06-14 01:00:00,1,Friday,June,False,False,26.8,88,3,4.7,590,527,55,No Jam,Off-Peak,False,Off-Peak
2024-06-14 02:00:00,2,Friday,June,False,False,25.9,92,3,5.1,625,541,78,No Jam,Off-Peak,False,Off-Peak
2024-06-14 03:00:00,3,Friday,June,False,False,25.1,96,3,6.6,853,782,64,No Jam,Off-Peak,False,Off-Peak
2024-06-14 04:00:00,4,Friday,June,False,False,24.9,96,3,6.5,1049,936,103,No Jam,Shoulder,False,Shoulder
2024-06-14 05:00:00,5,Friday,June,False,False,24.7,97,3,4.7,1698,1586,102,Jam Likely,Peak,True,Peak
2024-06-14 06:00:00,6,Friday,June,False,False,24.5,97,3,5.9,1713,1559,145,Jam Likely,Peak,True,Peak
2024-06-14 07:00:00,7,Friday,June,False,False,24.4,97,2,4.6,1577,1443,122,Jam Likely,Peak,True,Peak
2024-06-14 08:00:00,8,Friday,June,False,False,25.2,95,0,3.8,1088,1005,73,No Jam,Shoulder,False,Shoulder
2024-06-14 09:00:00,9,Friday,June,False,False,27.2,86,0,3.6,1203,1069,123,No Jam,Shoulder,False,Shoulder
2024-06-14 10:00:00,10,Friday,June,False,False,28.1,79,3,8.7,1383,1255,119,Jam Likely,Shoulder,True,Shoulder
2024-06-14 11:00:00,11,Friday,June,False,False,28.8,78,3,10.2,1301,1185,105,No Jam,Shoulder,False,Shoulder
2024-06-14 12:00:00,12,Friday,June,False,False,29.6,75,51,11.4,1425,1288,126,Jam Likely,Shoulder,True,Shoulder
2024-06-14 13:00:00,13,Friday,June,False,False,30.3,70,51,10.5,1389,1265,112,Jam Likely,Shoulder,True,Shoulder
2024-06-14 14:00:00,14,Friday,June,False,False,29.0,74,61,12.5,907,822,74,No Jam,Shoulder,False,Shoulder
2024-06-14 15:00:00,15,Friday,June,False,False,29.0,77,51,5.9,1277,1177,90,No Jam,Shoulder,False,Shoulder
2024-06-14 16:00:00,16,Friday,June,False,False,28.3,76,53,9.0,1985,1824,151,Jam Likely,Peak,True,Peak
2024-06-14 17:00:00,17,Friday,June,False,False,28.3,81,51,7.0,1668,1525,133,Jam Likely,Peak,True,Peak
2024-06-14 18:00:00,18,Friday,June,False,False,28.5,81,51,2.9,1641,1535,96,Jam Likely,Peak,True,Peak
2024-06-14 19:00:00,19,Friday,June,False,False,27.9,85,51,4.5,1234,1161,63,No Jam,Shoulder,False,Shoulder
2024-06-14 20:00:00,20,Friday,June,False,False,27.3,88,3,6.9,923,848,64,No Jam,Shoulder,False,Shoulder
2024-06-14 21:00:00,21,Friday,June,False,False,27.3,87,3,3.4,895,792,91,No Jam,Shoulder,False,Shoulder
2024-06-14 22:00:00,22,Friday,June,False,False,27.1,88,3,3.7,780,697,66,No Jam,Off-Peak,False,Off-Peak
2024-06-14 23:00:00,23,Friday,June,False,False,27.0,90,3,5.2,419,330,71,No Jam,Off-Peak,False,Off-Peak
2024-06-15 00:00:00,0,Saturday,June,True,False,26.9,90,3,7.0,444,393,37,No Jam,Off-Peak,False,Off-Peak
2024-06-15 01:00:00,1,Saturday,June,True,False,26.6,90,1,5.7,527,466,46,No Jam,Off-Peak,False,Off-Peak
2024-06-15 02:00:00,2,Saturday,June,True,False,26.1,92,1,4.3,635,575,49,No Jam,Off-Peak,False,Off-Peak
2024-06-15 03:00:00,3,Saturday,June,True,False,25.7,94,0,4.5,988,891,79,No Jam,Shoulder,False,Shoulder
2024-06-15 04:00:00,4,Saturday,June,True,False,25.6,93,0,3.7,1047,991,43,No Jam,Shoulder,False,Shoulder
2024-06-15 05:00:00,5,Saturday,June,True,False,25.9,93,1,5.7,1194,1092,91,No Jam,Shoulder,False,Shoulder
2024-06-15 06:00:00,6,Saturday,June,True,False,26.0,93,2,8.8,1333,1193,126,No Jam,Shoulder,False,Shoulder
2024-06-15 07:00:00,7,Saturday,June,True,False,25.9,93,3,7.6,1810,1676,122,Jam Likely,Peak,True,Peak
2024-06-15 08:00:00,8,Saturday,June,True,False,26.6,90,1,6.6,1686,1556,116,Jam Likely,Peak,True,Peak
2024-06-15 09:00:00,9,Saturday,June,True,False,26.1,93,63,10.5,1431,1354,70,No Jam,Peak,True,Peak
2024-06-15 10:00:00,10,Saturday,June,True,False,27.1,86,61,16.1,1231,1151,69,No Jam,Shoulder,False,Shoulder
2024-06-15 11:00:00,11,Saturday,June,True,False,26.9,85,51,13.6,1040,928,98,No Jam,Shoulder,False,Shoulder
2024-06-15 12:00:00,12,Saturday,June,True,False,27.9,80,3,12.0,658,585,67,No Jam,Off-Peak,False,Off-Peak
2024-06-15 13:00:00,13,Saturday,June,True,False,28.7,74,51,14.3,975,860,105,No Jam,Shoulder,False,Shoulder
2024-06-15 14:00:00,14,Saturday,June,True,False,28.8,71,51,13.8,1117,1041,69,No Jam,Shoulder,False,Shoulder
2024-06-15 15:00:00,15,Saturday,June,True,False,29.1,68,51,13.6,1195,1074,109,No Jam,Shoulder,False,Shoulder
2024-06-15 16:00:00,16,Saturday,June,True,False,29.0,68,51,12.4,2189,2003,169,Jam Likely,Peak,True,Peak
2024-06-15 17:00:00,17,Saturday,June,True,False,29.7,66,51,10.7,1825,1671,137,Jam Likely,Peak,True,Peak
2024-06-15 18:00:00,18,Saturday,June,True,False,29.2,68,3,8.7,1413,1259,141,Jam Likely,Peak,True,Peak
2024-06-15 19:00:00,19,Saturday,June,True,False,28.1,75,3,6.9,1239,1142,85,No Jam,Shoulder,False,Shoulder
2024-06-15 20:00:00,20,Saturday,June,True,False,27.3,78,3,6.1,868,796,63,No Jam,Shoulder,False,Shoulder
2024-06-15 21:00:00,21,Saturday,June,True,False,28.0,75,3,7.8,680,594,66,No Jam,Shoulder,False,Shoulder
2024-06-15 22:00:00,22,Saturday,June,True,False,28.1,76,3,7.6,535,468,46,No Jam,Off-Peak,False,Off-Peak
2024-06-15 23:00:00,23,Saturday,June,True,False,27.8,79,3,7.4,520,472,34,No Jam,Off-Peak,False,Off-Peak
2024-06-16 00:00:00,0,Sunday,June,True,False,26.9,85,3,3.7,426,378,40,No Jam,Off-Peak,False,Off-Peak
2024-06-16 01:00:00,1,Sunday,June,True,False,26.7,87,3,4.6,495,440,45,No Jam,Off-Peak,False,Off-Peak
2024-06-16 02:00:00,2,Sunday,June,True,False,26.3,89,3,4.0,748,674,62,No Jam,Shoulder,False,Shoulder
2024-06-16 03:00:00,3,Sunday,June,True,False,26.0,89,3,3.7,856,771,80,No Jam,Shoulder,False,Shoulder
2024-06-16 04:00:00,4,Sunday,June,True,False,25.7,91,3,4.4,712,631,71,No Jam,Off-Peak,False,Off-Peak
2024-06-16 05:00:00,5,Sunday,June,True,False,25.5,91,51,6.4,1078,975,92,No Jam,Shoulder,False,Shoulder
2024-06-16 06:00:00,6,Sunday,June,True,False,24.4,96,53,11.8,1190,1055,122,No Jam,Shoulder,False,Shoulder
2024-06-16 07:00:00,7,Sunday,June,True,False,25.1,94,51,7.5,1511,1365,132,Jam Likely,Peak,True,Peak
2024-06-16 08:00:00,8,Sunday,June,True,False,25.5,95,3,9.0,1387,1257,123,Jam Likely,Peak,True,Peak
2024-06-16 09:00:00,9,Sunday,June,True,False,26.5,87,3,6.0,1175,1086,79,No Jam,Shoulder,False,Shoulder
2024-06-16 10:00:00,10,Sunday,June,True,False,27.7,83,1,1.8,863,774,75,No Jam,Shoulder,False,Shoulder
2024-06-16 11:00:00,11,Sunday,June,True,False,28.9,79,51,5.8,892,776,104,No Jam,Shoulder,False,Shoulder
2024-06-16 12:00:00,12,Sunday,June,True,False,29.7,77,51,9.4,963,858,92,No Jam,Shoulder,False,Shoulder
2024-06-16 13:00:00,13,Sunday,June,True,False,29.8,76,51,11.9,1013,898,104,No Jam,Shoulder,False,Shoulder
2024-06-16 14:00:00,14,Sunday,June,True,False,29.9,74,0,12.1,1241,1133,98,No Jam,Shoulder,False,Shoulder
2024-06-16 15:00:00,15,Sunday,June,True,False,30.1,71,1,10.8,934,841,81,No Jam,Shoulder,False,Shoulder
2024-06-16 16:00:00,16,Sunday,June,True,False,30.0,70,1,8.8,1344,1168,165,No Jam,Peak,False,Peak
2024-06-16 17:00:00,17,Sunday,June,True,False,29.7,69,0,7.9,1727,1587,129,Jam Likely,Peak,True,Peak
2024-06-16 18:00:00,18,Sunday,June,True,False,29.4,70,1,5.6,1509,1384,111,Jam Likely,Peak,True,Peak
2024-06-16 19:00:00,19,Sunday,June,True,False,28.3,76,2,6.2,1495,1353,132,Jam Likely,Peak,True,Peak
2024-06-16 20:00:00,20,Sunday,June,True,False,28.0,75,2,7.8,1010,936,62,No Jam,Shoulder,False,Shoulder
2024-06-16 21:00:00,21,Sunday,June,True,False,27.9,78,3,15.5,612,542,51,No Jam,Shoulder,False,Off-Peak
2024-06-16 22:00:00,22,Sunday,June,True,False,27.0,83,2,10.5,607,537,53,No Jam,Shoulder,False,Off-Peak
2024-06-16 23:00:00,23,Sunday,June,True,False,26.7,86,3,8.7,425,371,36,No Jam,Off-Peak,False,Off-Peak
2024-06-17 00:00:00,0,Monday,June,False,True,26.5,88,3,8.9,365,322,33,No Jam,Off-Peak,False,Off-Peak
2024-06-17 01:00:00,1,Monday,June,False,True,26.3,89,3,5.5,447,379,57,No Jam,Off-Peak,False,Off-Peak
2024-06-17 02:00:00,2,Monday,June,False,True,25.8,92,53,7.7,659,589,60,No Jam,Off-Peak,False,Off-Peak
2024-06-17 03:00:00,3,Monday,June,False,True,25.0,94,63,8.6,790,710,68,No Jam,Shoulder,False,Shoulder
2024-06-17 04:00:00,4,Monday,June,False,True,24.8,95,63,5.2,946,861,75,No Jam,Shoulder,False,Shoulder
2024-06-17 05:00:00,5,Monday,June,False,True,24.4,94,61,7.3,1088,988,94,No Jam,Shoulder,False,Shoulder
2024-06-17 06:00:00,6,Monday,June,False,True,24.9,93,51,5.4,1352,1188,155,No Jam,Peak,False,Peak
2024-06-17 07:00:00,7,Monday,June,False,True,24.8,95,51,5.4,1538,1394,132,Jam Likely,Peak,True,Peak
2024-06-17 08:00:00,8,Monday,June,False,True,25.6,94,3,7.2,1579,1447,123,Jam Likely,Peak,True,Peak
2024-06-17 09:00:00,9,Monday,June,False,True,26.6,85,53,13.0,971,878,81,No Jam,Shoulder,False,Shoulder
2024-06-17 10:00:00,10,Monday,June,False,True,25.9,87,63,12.2,953,861,84,No Jam,Shoulder,False,Shoulder
2024-06-17 11:00:00,11,Monday,June,False,True,27.6,82,51,13.9,671,584,78,No Jam,Shoulder,False,Shoulder
2024-06-17 12:00:00,12,Monday,June,False,True,29.4,77,51,13.0,1043,953,78,No Jam,Shoulder,False,Shoulder
2024-06-17 13:00:00,13,Monday,June,False,True,30.0,74,3,13.4,731,633,87,No Jam,Shoulder,False,Shoulder
2024-06-17 14:00:00,14,Monday,June,False,True,30.3,70,3,11.9,839,751,79,No Jam,Shoulder,False,Shoulder
2024-06-17 15:00:00,15,Monday,June,False,True,30.2,71,3,13.3,866,769,85,No Jam,Shoulder,False,Shoulder
2024-06-17 16:00:00,16,Monday,June,False,True,30.0,71,3,12.4,1529,1384,130,Jam Likely,Peak,True,Peak
2024-06-17 17:00:00,17,Monday,June,False,True,29.7,71,3,9.8,1819,1662,142,Jam Likely,Peak,True,Peak
2024-06-17 18:00:00,18,Monday,June,False,True,29.1,73,3,6.1,1635,1497,125,Jam Likely,Peak,True,Peak
2024-06-17 19:00:00,19,Monday,June,False,True,28.3,79,1,4.1,1160,1089,59,No Jam,Shoulder,False,Shoulder
2024-06-17 20:00:00,20,Monday,June,False,True,27.4,83,1,4.6,905,835,55,No Jam,Shoulder,False,Shoulder
2024-06-17 21:00:00,21,Monday,June,False,True,26.7,80,3,9.4,658,590,52,No Jam,Off-Peak,False,Off-Peak
2024-06-17 22:00:00,22,Monday,June,False,True,26.3,82,3,9.5,563,517,34,No Jam,Off-Peak,False,Off-Peak
2024-06-17 23:00:00,23,Monday,June,False,True,25.7,86,2,7.7,382,331,31,No Jam,Off-Peak,False,Off-Peak
2024-06-18 00:00:00,0,Tuesday,June,False,True,25.2,87,2,6.7,373,332,37,No Jam,Off-Peak,False,Off-Peak
2024-06-18 01:00:00,1,Tuesday,June,False,True,24.9,86,1,7.3,466,420,41,No Jam,Off-Peak,False,Off-Peak
2024-06-18 02:00:00,2,Tuesday,June,False,True,24.6,82,3,7.3,551,489,55,No Jam,Off-Peak,False,Off-Peak
2024-06-18 03:00:00,3,Tuesday,June,False,True,24.2,81,3,5.5,773,692,76,No Jam,Shoulder,False,Shoulder
2024-06-18 04:00:00,4,Tuesday,June,False,True,23.8,83,3,4.8,968,890,71,No Jam,Shoulder,False,Shoulder
2024-06-18 05:00:00,5,Tuesday,June,False,True,23.5,84,3,5.9,1054,949,99,No Jam,Shoulder,False,Shoulder
2024-06-18 06:00:00,6,Tuesday,June,False,True,23.5,84,0,5.5,1668,1548,114,No Jam,Shoulder,True,Peak
2024-06-18 07:00:00,7,Tuesday,June,False,True,24.1,80,1,5.6,1870,1738,125,Jam Likely,Peak,True,Peak
2024-06-18 08:00:00,8,Tuesday,June,False,True,25.2,79,0,6.7,1655,1476,171,Jam Likely,Peak,True,Peak
2024-06-18 09:00:00,9,Tuesday,June,False,True,27.8,75,0,4.3,1147,1027,115,No Jam,Shoulder,False,Shoulder
2024-06-18 10:00:00,10,Tuesday,June,False,True,29.3,72,2,7.0,578,519,52,No Jam,Shoulder,False,Off-Peak
2024-06-18 11:00:00,11,Tuesday,June,False,True,29.9,70,51,9.2,1004,922,75,No Jam,Shoulder,False,Shoulder
2024-06-18 12:00:00,12,Tuesday,June,False,True,30.2,69,1,9.7,1050,982,61,No Jam,Shoulder,False,Shoulder
2024-06-18 13:00:00,13,Tuesday,June,False,True,30.5,69,1,10.4,930,844,78,No Jam,Shoulder,False,Shoulder
2024-06-18 14:00:00,14,Tuesday,June,False,True,30.6,69,1,9.1,1251,1176,66,No Jam,Shoulder,False,Shoulder
2024-06-18 15:00:00,15,Tuesday,June,False,True,30.7,67,3,9.4,1047,960,77,No Jam,Shoulder,False,Shoulder
2024-06-18 16:00:00,16,Tuesday,June,False,True,30.4,67,3,8.5,1457,1328,122,Jam Likely,Peak,True,Peak
2024-06-18 17:00:00,17,Tuesday,June,False,True,29.6,71,3,7.1,2208,2060,141,Jam Likely,Peak,True,Peak
2024-06-18 18:00:00,18,Tuesday,June,False,True,29.4,72,3,5.1,1703,1583,109,Jam Likely,Peak,True,Peak
2024-06-18 19:00:00,19,Tuesday,June,False,True,28.4,78,3,4.1,1321,1224,89,No Jam,Shoulder,False,Shoulder
